127.0.0.1 - - [07/Dec/2021:21:16:52 +0700] "GET / HTTP/1.1" 404 751
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:51:44 +0700] "GET /webbanmatkinh/dang-nhap?incorrectAccount HTTP/1.1" 200 4454
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:52:32 +0700] "GET /webbanmatkinh/dang-ki HTTP/1.1" 200 5983
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:03 +0700] "POST /webbanmatkinh/dang-ki HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:03 +0700] "GET /webbanmatkinh/dang-nhap HTTP/1.1" 200 4454
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:11 +0700] "POST /webbanmatkinh/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:12 +0700] "GET /webbanmatkinh/trang-chu HTTP/1.1" 200 27719
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:12 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:12 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:12 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:12 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:12 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:13 +0700] "GET /webbanmatkinh/tai-khoan HTTP/1.1" 200 15253
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:13 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:13 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:13 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:13 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:53:13 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:05 +0700] "GET /webbanmatkinh/hoa-don HTTP/1.1" 200 14166
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:05 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:05 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:05 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:05 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:05 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:05 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:09 +0700] "GET /webbanmatkinh/san-pham/danh-sach?&page=1&limit=6 HTTP/1.1" 200 35002
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:09 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:09 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:09 +0700] "GET /webbanmatkinh/san-pham/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:09 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:09 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:09 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:13 +0700] "POST /webbanmatkinh/san-pham/them-gio-hang/3 HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:13 +0700] "GET /webbanmatkinh/them-gio-hang/3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:13 +0700] "GET /webbanmatkinh/san-pham/danh-sach?&page=1&limit=6 HTTP/1.1" 200 35435
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:13 +0700] "GET /webbanmatkinh/san-pham/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:13 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:13 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:13 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:13 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:14 +0700] "GET /webbanmatkinh/thoat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:14 +0700] "GET /webbanmatkinh/trang-chu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:14 +0700] "GET /webbanmatkinh/dang-nhap?sessionTimeout HTTP/1.1" 200 4454
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:22 +0700] "POST /webbanmatkinh/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:22 +0700] "GET /webbanmatkinh/trang-chu HTTP/1.1" 200 28152
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:22 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:22 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:22 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:22 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:23 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:25 +0700] "GET /webbanmatkinh/san-pham/danh-sach?&page=1&limit=6 HTTP/1.1" 200 35435
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:25 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:25 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:25 +0700] "GET /webbanmatkinh/san-pham/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:25 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:25 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:25 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:27 +0700] "POST /webbanmatkinh/san-pham/them-gio-hang/3 HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:27 +0700] "GET /webbanmatkinh/them-gio-hang/3 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:27 +0700] "GET /webbanmatkinh/san-pham/danh-sach?&page=1&limit=6 HTTP/1.1" 200 35435
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:27 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:27 +0700] "GET /webbanmatkinh/san-pham/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:27 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:27 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:27 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:29 +0700] "GET /webbanmatkinh/cart HTTP/1.1" 200 18808
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:29 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:29 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:29 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:29 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:29 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:29 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:32 +0700] "GET /webbanmatkinh/dat-hang HTTP/1.1" 200 20652
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:32 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:32 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:32 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:32 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:32 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:36 +0700] "GET /webbanmatkinh/phan-hoi?ship=express HTTP/1.1" 200 13433
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:36 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:36 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:36 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:36 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:36 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:38 +0700] "GET /webbanmatkinh/tai-khoan HTTP/1.1" 200 15686
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:38 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:38 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:38 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:38 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:38 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:40 +0700] "GET /webbanmatkinh/hoa-don HTTP/1.1" 200 15727
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:40 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:40 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:40 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:40 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:40 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:54:40 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:03 +0700] "GET /webbanmatkinh/hoa-don HTTP/1.1" 200 15733
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:03 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:03 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:03 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:03 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:03 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:03 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:33 +0700] "GET /webbanmatkinh/tai-khoan HTTP/1.1" 200 15686
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:33 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:33 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:33 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:33 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:33 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:40 +0700] "GET /webbanmatkinh/thoat HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:40 +0700] "GET /webbanmatkinh/trang-chu HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:40 +0700] "GET /webbanmatkinh/dang-nhap?sessionTimeout HTTP/1.1" 200 4454
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:43 +0700] "POST /webbanmatkinh/j_spring_security_check HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:43 +0700] "GET /webbanmatkinh/quan-tri/trang-chu HTTP/1.1" 200 5606
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:43 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:43 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:49 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=1&limit=5 HTTP/1.1" 200 12520
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:49 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:54 +0700] "GET /webbanmatkinh/quan-tri/san-pham/chinh-sua?id=1 HTTP/1.1" 200 9436
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:55:54 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:56:48 +0700] "POST /webbanmatkinh/quan-tri/san-pham/chinh-sua?id=1 HTTP/1.1" 302 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:56:49 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=1&limit=5 HTTP/1.1" 200 12582
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:56:49 +0700] "GET /webbanmatkinh/template/image/211207225648image14.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:56:49 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:56:53 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=1&limit=5 HTTP/1.1" 200 12582
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:56:53 +0700] "GET /webbanmatkinh/template/image/211207225648image14.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:56:53 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:58:52 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=1&limit=5 HTTP/1.1" 200 12582
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:58:52 +0700] "GET /webbanmatkinh/template/image/211207225648image14.png HTTP/1.1" 200 279939
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:58:52 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:01 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=1&limit=5 HTTP/1.1" 200 12582
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:01 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:02 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:03 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=2&limit=5 HTTP/1.1" 200 12619
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:03 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:03 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:06 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=3&limit=5 HTTP/1.1" 200 12631
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:06 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:07 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=4&limit=5 HTTP/1.1" 200 12631
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:07 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:18 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=4&limit=5 HTTP/1.1" 200 12631
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:18 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:20 +0700] "GET /webbanmatkinh/quan-tri/slider/tat-ca-slider?page=1&limit=5 HTTP/1.1" 200 11304
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:20 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:22 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=1&limit=5 HTTP/1.1" 200 12582
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:22 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:22 +0700] "GET /webbanmatkinh/template/image/211207225648image14.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:28 +0700] "DELETE /webbanmatkinh/api/product HTTP/1.1" 200 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:29 +0700] "GET /webbanmatkinh/quan-tri/san-pham/danh-sach?page=1&limit=5&message=delete_success HTTP/1.1" 200 12613
0:0:0:0:0:0:0:1 - - [07/Dec/2021:22:59:29 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:01 +0700] "GET /webbanmatkinh/trang-chu HTTP/1.1" 200 27778
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:01 +0700] "GET /webbanmatkinh/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:01 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:01 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:01 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:01 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:06 +0700] "GET /webbanmatkinh/san-pham/danh-sach?&page=1&limit=6 HTTP/1.1" 200 35144
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:06 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:06 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:06 +0700] "GET /webbanmatkinh/san-pham/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:06 +0700] "GET /webbanmatkinh/template/image/211207225648image14.png HTTP/1.1" 304 -
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:06 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:06 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:06 +0700] "GET /webbanmatkinh/template/web/images/all-bg-title.jpg HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:08 +0700] "GET /webbanmatkinh/chi-tiet-san-pham/4 HTTP/1.1" 200 17854
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:08 +0700] "GET /webbanmatkinh/chi-tiet-san-pham/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:08 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:08 +0700] "GET /webbanmatkinh/template/web/css/nice-select.css HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:00:08 +0700] "GET /webbanmatkinh/template/admin/paging/jquery.twbsPagination.js HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:01:08 +0700] "GET /webbanmatkinh/san-pham/danh-sach?&page=1&limit=6 HTTP/1.1" 200 35144
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:01:08 +0700] "GET /webbanmatkinh/san-pham/images/logo.png HTTP/1.1" 404 682
0:0:0:0:0:0:0:1 - - [07/Dec/2021:23:01:08 +0700] "GET /webbanmatkinh/template/admin/sweetalert/sweetalert2.min.css HTTP/1.1" 404 682
